0.304553	1.254316
0.365365	0.656749
0.370219	0.404426
0.460457	1.369513
0.326565	0.514531
0.266220	0.175287
0.130248	1.754768
0.343062	0.187480
0.055638	0.723202
0.288345	1.186423
0.333278	0.577556
0.387884	0.576759
0.164821	0.379502
0.492182	0.007157
0.413696	0.662958
0.094101	0.872994
0.479318	1.837861
0.382436	1.398151
0.060572	1.371572
0.191916	1.548547
0.471526	1.832546
0.430959	0.407096
0.396828	1.096084
0.148644	1.809865
0.454821	1.747958
0.249072	1.152399
0.081378	0.547822
0.432289	0.984798
0.231831	1.697884
0.247989	0.582107
0.090211	1.368357
0.363775	0.278116
0.301554	0.984843
0.419067	1.448504
0.089104	0.443931
0.249263	0.242518
0.069119	0.720885
0.162403	1.863791
0.454242	1.244191
0.418414	1.636255
0.248037	0.669943
0.197164	1.317662
0.304441	0.517812
0.075615	0.145090
0.053924	1.294415
0.181799	0.576539
0.165693	0.182297
0.213664	1.868989
0.291785	0.530923
0.329373	1.523556
0.243713	0.314544
0.441518	1.251331
0.258857	0.415687
0.278780	0.852399
0.414970	0.788777
0.122163	0.652027
0.364680	1.277308
0.492422	0.676486
0.448780	0.272149
0.205394	0.010817
0.391641	1.548772
0.146839	0.229336
0.432767	1.442012
0.024581	0.898210
0.493234	1.415818
0.105441	0.947788
0.432591	0.187839
0.049780	0.765792
0.150882	1.314240
0.404548	0.263404
0.025754	0.106845
0.228858	1.561737
0.346038	0.885120
0.059556	1.179273
0.289317	1.059798
0.297523	0.723834
0.152143	1.777447
0.238292	0.339641
0.304865	1.051494
0.309463	1.192392
0.116828	1.659617
0.035045	0.197675
0.461864	0.339299
0.240867	0.450982
0.413385	0.581657
0.178597	1.756555
0.172125	1.629817
0.329573	0.072655
0.128734	1.556515
0.312982	1.672207
0.154078	0.442019
0.099010	1.224884
0.054866	1.349211
0.391131	1.438924
0.100176	0.802375
0.157829	0.868017
0.115498	0.771496
0.266423	0.309448
0.277699	0.029159
0.190107	0.764334
0.152704	1.474815
0.130222	1.299318
0.276158	1.839182
0.342993	1.619571
0.348924	0.623901
0.322945	0.012010
0.266480	1.687819
0.309223	1.285385
0.259257	0.801418
0.181077	1.437734
0.400948	1.355625
0.076438	0.065785
0.031780	1.371444
0.093808	1.237917
0.350151	1.135662
0.000563	0.011418
0.152619	0.523141
0.327684	1.715110
0.090581	0.682709
0.333670	1.758019
0.326652	0.626459
0.442507	0.372530
0.078570	1.006922
0.414479	1.351308
0.452085	0.382223
0.197261	1.412133
0.434462	1.094794
0.369480	1.864969
0.116559	1.853152
0.275721	1.866840
0.247203	1.105137
0.469565	1.599291
0.407069	1.188995
0.328600	1.990600
0.467926	0.649083
0.437155	1.178313
0.318885	1.518647
0.387711	1.589820
0.131392	1.208758
0.235282	0.333909
0.397745	1.730171
0.436511	1.328829
0.206241	1.223961
0.298450	1.291203
0.269278	0.296684
0.289511	0.065927
0.350455	1.036301
0.416305	1.030098
0.056324	0.979620
0.255175	0.096999
0.407176	0.769317
0.318828	0.904245
0.071991	0.826156
0.123516	0.813533
0.008728	1.435194
0.286861	1.625894
0.291341	0.893485
0.238681	1.990330
0.029362	0.148521
0.320383	1.194560
0.111301	0.439576
0.315122	1.847025
0.368969	0.925704
0.219281	1.701173
0.476331	1.897822
0.449543	1.534027
0.166785	1.073485
0.109568	0.955102
0.474910	0.932337
0.442159	1.934554
0.091883	0.916078
0.390112	1.532895
0.452391	0.515171
0.380806	1.927009
0.165923	0.804758
0.280392	1.108896
0.311083	0.382055
0.238980	0.720210
0.326940	1.833045
0.105346	1.213084
0.432717	0.219555
0.186778	0.398005
0.323260	1.185384
0.338277	1.192681
0.029430	1.121744
0.281809	0.485252
0.009455	0.687683
0.004537	1.847385
0.300713	1.541372
0.443599	1.866545
0.086532	0.895963
0.243860	1.590463
0.319505	1.931363
0.077668	0.585778
0.441102	0.732056
0.449716	1.495275
0.237903	0.545974
0.473320	0.244652
0.432840	1.246389
0.359333	1.849079
0.092033	0.564568
0.083583	0.405954
0.313063	0.352478
0.063335	0.455104
0.473462	0.027733
0.080412	0.239979
0.230924	1.297090
0.457610	0.201714
0.307113	0.141114
0.196873	0.992862
0.218292	0.586355
0.122034	1.824781
0.283082	0.381418
0.017358	0.863687
0.406952	1.506765
0.178192	1.995940
0.017833	1.047097
0.100473	1.323583
0.349894	0.655232
0.444672	1.293424
0.170741	0.100336
0.383351	1.606660
0.349357	1.363843
0.452094	0.625879
0.376239	0.595866
0.404685	0.378127
0.295555	0.106879
0.050727	0.314550
0.122074	0.272341
0.294559	0.116105
0.444777	1.891003
0.028011	1.850439
0.234525	0.513938
0.293506	0.337674
0.292293	0.952709
0.407775	1.852135
0.263261	1.164500
0.364699	0.450471
0.132086	1.267170
0.269088	0.033301
0.465759	0.695092
0.102857	1.045257
0.200493	0.614337
0.339952	1.290268
0.221669	0.538045
0.351593	0.665784
0.107262	1.518417
0.129056	1.367148
0.008089	1.690246
0.426206	1.201525
0.160739	1.335920
0.263415	1.696000
0.125105	0.512456
0.036618	1.028764
0.444906	1.222822
0.265516	1.642662
0.479478	1.473494
0.171980	0.719884
0.021958	0.047726
0.002538	0.974508
0.146443	1.416525
0.410073	1.014819
0.233735	0.156516
0.095492	0.967297
0.461690	0.086789
0.042205	0.489717
0.355677	1.222482
0.046429	1.923130
0.433735	0.332188
0.237974	1.514564
0.388752	0.013960
0.289306	1.472924
0.371864	1.845144
0.048202	1.575285
0.473218	0.202961
0.137448	0.478642
0.404871	0.190086
0.373365	0.554427
0.086650	1.875428
0.380431	0.193363
0.490554	1.690546
0.170770	1.384927
0.228257	0.868796
0.327014	0.647967
0.300246	0.259952
0.040633	0.755994
0.068478	1.319755
0.057230	1.761366
0.291225	0.421726
0.334163	1.057770
0.156172	1.886444
0.384103	0.244172
0.019132	1.029872
0.199650	0.423131
0.226325	0.320324
0.154123	0.867517
0.002717	1.299573
0.063111	0.923898
0.042092	1.560501
0.392966	1.369354
0.455113	1.734395
0.031337	0.094365
0.263537	0.354266
0.463933	0.219049
0.193998	1.192383
0.319205	1.400679
0.269707	0.813230
0.411213	1.155357
0.460775	0.443452
0.394622	0.748402
0.190944	0.194981
0.403980	0.774645
0.373639	1.868362
0.424636	1.662924
0.357216	1.270408
0.258069	1.249316
0.251201	1.157625
0.335920	0.058952
0.377973	1.199413
0.069500	0.287883
0.097949	1.554821
0.422141	1.470623
0.092013	1.333414
0.156495	0.211153
0.444216	0.204467
0.239889	0.540641
0.099862	0.575473
0.328822	1.894002
0.110959	1.013829
0.389231	1.872698
0.071059	0.589203
0.280504	1.289040
0.436707	0.465696
0.336998	1.258719
0.416277	1.625994
0.386650	0.056905
0.295204	1.235164
0.381882	1.548865
0.142145	0.153507
0.440004	0.345444
0.089493	0.719572
0.221521	0.757421
0.323761	0.201371
0.162856	1.738880
0.303800	0.208348
0.402894	1.499438
0.199388	0.733593
0.197119	0.544379
0.299822	0.136470
0.450774	0.864398
0.440616	1.349699
0.230326	0.943278
0.146216	0.448831
0.123036	1.153442
0.150584	0.252160
0.374722	0.960311
0.242933	0.384972
0.429433	0.266776
0.146586	0.369155
0.001414	1.801544
0.144376	1.617234
0.325245	1.375054
0.087707	0.089459
0.479858	1.550115
0.056482	1.722530
0.103628	1.988392
0.268057	1.335817
0.232917	1.657093
0.446162	1.423812
0.202634	0.386985
0.418993	0.309421
0.336824	0.647703
0.173598	1.065028
0.228620	1.280736
0.358546	0.920135
0.270570	0.011686
0.134342	0.383261
0.346685	0.888195
0.118180	1.306173
0.109577	0.698648
0.257176	0.852823
0.171760	0.100933
0.047160	1.618710
0.439506	1.973287
0.260630	0.568560
0.090068	0.718493
0.219495	1.707569
0.341549	1.572374
0.193149	0.280676
0.213277	0.206780
0.300203	1.935388
0.054617	1.738179
0.079662	1.605207
0.156594	0.791368
0.227845	1.064684
0.372504	1.940084
0.479377	0.177057
0.010254	0.106147
0.448942	1.799042
0.019859	0.838288
0.091900	0.439707
0.389195	1.245583
0.036819	0.922978
0.204489	0.919873
0.300913	1.671065
0.281663	0.404465
0.401613	1.345120
0.035661	1.925102
0.237582	0.769018
0.179118	1.861709
0.458425	0.206487
0.450448	1.751209
0.095886	1.842809
0.464339	0.179310
0.410463	1.936789
0.254399	0.009453
0.094124	0.574379
0.313759	0.523772
0.374339	0.072992
0.360911	0.701011
0.436014	0.570298
0.276369	1.350510
0.478855	1.248119
0.318903	0.865746
0.004284	1.992083
0.181864	1.850839
0.049643	0.529248
0.400512	0.582114
0.093014	1.459403
0.190356	0.013908
0.349048	1.779022
0.005840	1.772689
0.088350	1.278397
0.074115	1.850757
0.337847	1.740105
0.137942	1.095446
0.077601	1.657243
0.111489	0.225822
0.226341	1.721568
0.272892	0.922500
0.428413	1.819024
0.193335	1.912222
0.087068	0.375386
0.123584	0.720329
0.458697	1.255760
0.183559	1.230982
0.258695	0.757598
0.250918	1.388182
0.008999	1.300131
0.309735	1.387384
0.260059	1.790707
0.120707	1.350640
0.361988	0.928786
0.394116	0.353313
0.162589	0.668032
0.318953	0.364006
0.121764	0.049151
0.069057	0.835327
0.106134	0.770563
0.388914	0.259327
0.006581	0.289892
0.372577	1.061104
0.261873	0.493979
0.112322	1.083486
0.448528	1.688226
0.117718	0.834347
0.369733	0.953700
0.046247	0.926884
0.470621	1.761450
0.320049	0.532840
0.107370	0.556009
0.224211	0.916537
0.151290	1.173073
0.437966	1.029698
0.485909	1.307519
0.322256	1.969959
0.399353	0.779333
0.257766	0.644902
0.318328	1.480350
0.432097	1.067423
0.292144	0.199259
0.475443	0.647510
0.288240	0.086758
0.393598	1.035444
0.462052	0.854591
0.392071	0.277690
0.352650	0.465130
0.298557	0.015760
0.409551	0.946091
0.261364	1.581840
0.063403	0.334482
0.387950	1.851022
0.278454	0.582863
0.123981	0.387128
0.015803	0.224313
0.363638	1.231789
0.105893	1.356322
0.469825	1.576530
0.360770	1.453692
0.152994	1.291288
0.077071	0.180259
0.392245	1.718883
0.161347	0.763205
0.433661	0.283593
0.427324	0.780101
0.466358	1.962906
0.278646	1.417231
0.453482	0.228398
0.000023	0.309853
0.153882	0.063306
0.133542	0.070078
0.323774	0.957738
0.356600	1.174394
0.133567	0.869480
0.157022	1.146244
0.040192	0.936369
0.331626	1.729746
0.163813	1.971893
0.123238	0.389895
0.063871	0.202247
0.292499	0.120918
0.041288	0.284579
0.384537	1.979083
0.128244	1.538243
0.072234	1.128503
0.400387	0.823102
0.299645	0.896645
0.445210	0.624981
0.017760	0.315109
0.373615	0.699125
0.365338	1.655229
0.408874	0.787856
0.346244	0.290746
0.189937	1.877927
0.170160	1.015234
0.020044	1.850637
0.284038	0.245328
0.033804	0.674301
0.056103	0.648193
0.053136	0.513347
0.444174	1.814093
0.334112	0.975278
0.177684	1.117290
0.400065	0.781776
0.358100	1.094720
0.370225	0.893752
0.187487	1.116395
0.420402	0.134925
0.351785	0.441357
0.003213	0.087783
0.364148	0.093025
0.484605	0.592743
0.084588	0.073635
0.316761	0.562764
0.180457	1.479588
0.269028	0.498524
0.323420	0.412560
0.368450	0.004418
0.382462	1.074060
0.196549	0.962248
0.042195	0.267096
0.464000	0.918729
0.345873	1.537609
0.263413	0.790632
0.494741	1.066505
0.219604	1.435557
0.289883	0.816834
0.007075	1.497884
0.222617	1.295345
0.015162	1.612297
0.193733	1.136759
0.027705	0.068614
0.387330	1.584623
0.018258	1.079168
0.164671	0.859227
0.010354	0.827464
0.281581	1.897416
0.436548	0.509813
0.358756	0.799847
0.325111	1.413990
0.466588	0.178859
0.212387	1.025883
0.248923	0.877848
0.130942	1.886163
0.043298	0.584415
0.374615	0.948125
0.430293	1.609281
0.254185	1.270492
0.298476	1.089771
0.087415	1.852588
0.487249	0.391076
0.170013	1.075320
0.072123	0.426244
0.396283	1.723517
0.306523	0.885577
0.284377	1.092444
0.266109	1.987055
0.029582	0.060130
0.216226	0.642093
0.486573	1.038096
0.306627	1.444753
0.496555	0.947682
0.263509	1.002959
0.054543	0.247939
0.023183	0.567834
0.025132	0.041728
0.239728	0.780578
0.279262	1.247403
0.301706	0.702180
0.242730	0.432914
0.396939	0.108428
0.381339	0.652194
0.023871	1.643684
0.178081	0.960387
0.071444	0.658617
0.499621	1.512286
0.025843	1.984703
0.114992	1.157405
0.246916	0.678142
0.351336	1.080393
0.311494	1.505870
0.280530	0.204886
0.071612	0.239168
0.363072	1.493271
0.235337	0.423209
0.481546	0.529105
0.132909	1.451542
0.295325	0.627120
0.273806	1.893623
0.396877	1.381003
0.138060	1.585989
0.223322	0.655610
0.392673	1.353257
0.453254	0.558355
0.007850	1.218359
0.409687	1.277374
0.181057	0.760869
0.370565	1.010678
0.250009	0.934548
0.125987	1.941385
0.339439	0.430132
0.117623	1.889394
0.470419	1.651789
0.129128	0.976900
0.386353	0.104021
0.089476	0.097652
0.422502	1.251193
0.188315	1.260702
0.151112	0.566277
0.454764	0.635848
0.446159	1.457805
0.478306	0.508865
0.054669	1.395482
0.379886	1.218711
0.082508	0.023491
0.290024	1.687787
0.113406	1.630587
0.394295	0.335297
0.320594	0.093695
0.328049	0.827788
0.049429	1.670100
0.231360	1.887725
0.230323	1.678702
0.287107	1.525743
0.061245	0.967485
0.040398	0.029614
0.106323	0.074813
0.134620	0.643964
0.367574	0.058021
0.465669	1.800325
0.020378	1.022773
0.372028	0.535135
0.163340	1.065293
0.217608	1.935736
0.289747	0.182628
0.190881	1.356703
0.463182	1.688964
0.311107	0.774022
0.341916	0.392855
0.074941	1.612644
0.340085	0.461355
0.410564	1.785630
0.134042	0.180736
0.107399	0.006462
0.059689	0.292271
0.451697	0.320269
0.328761	1.294899
0.213851	1.968403
0.090048	1.725836
0.476035	1.519180
0.477116	0.667664
0.218971	1.761193
0.089157	0.120311
0.133804	1.724293
0.128292	0.834979
0.334234	1.873507
0.324083	0.979195
0.414784	1.832501
0.289983	0.088732
0.459741	1.398688
0.095251	1.645750
0.429739	1.696046
0.235162	0.574362
0.416112	1.300842
0.075049	1.568589
0.205006	0.208662
0.059063	1.695906
0.492464	0.592881
0.454054	0.505069
0.079294	0.329384
0.335012	1.654111
0.050723	0.636382
0.158326	1.862028
0.117221	1.793237
0.487690	0.307846
0.297981	0.331764
0.488399	0.910883
0.006952	0.894245
0.371311	1.692259
0.048772	1.785443
0.315212	1.015110
0.498526	1.497101
0.177754	1.963960
0.022496	0.527233
0.117257	0.407156
0.214154	1.809077
0.015317	1.059508
0.111365	0.694573
0.230384	0.914341
0.121953	0.872297
0.305547	1.679736
0.301015	1.175782
0.147655	1.231871
0.017507	0.075864
0.231033	0.265115
0.465327	0.184979
0.320056	1.855412
0.420520	1.991241
0.454843	1.772062
0.129618	0.288400
0.044805	1.375091
0.024369	0.240485
0.108650	0.542936
0.233765	1.356136
0.364319	1.422869
0.057108	0.679464
0.275651	1.432494
0.463812	1.693223
0.166091	1.925274
0.442272	1.588494
0.047597	1.630394
0.443368	1.470614
0.371451	1.455553
0.365464	1.305176
0.306904	1.980329
0.398394	1.406832
0.338855	1.691053
0.411829	1.790019
0.058497	0.582376
0.286539	1.691266
0.001311	1.374588
0.092682	1.107849
0.201770	0.225976
0.200268	1.471445
0.037812	0.570159
0.264985	0.341639
0.050138	0.833412
0.453063	1.686358
0.072241	1.274108
0.247884	1.516579
0.313609	0.585111
0.230853	0.609857
0.069041	0.570729
0.099969	0.510153
0.288276	1.546031
0.050355	1.158351
0.230155	0.572149
0.066550	1.727700
0.199531	1.067273
0.299786	0.949374
0.409358	0.259085
0.322753	1.837985
0.273124	1.103266
0.381086	1.381462
0.094343	0.515877
0.224510	1.631811
0.275247	1.821452
0.060417	1.377152
0.098045	0.641544
0.471826	1.545287
0.046894	0.088724
0.175910	1.108194
0.165218	0.969839
0.208974	1.458997
0.009278	0.035040
0.102093	1.674544
0.073531	1.699384
0.378132	1.386621
0.200663	1.036871
0.192021	1.180024
0.388187	1.666123
0.202959	0.653736
0.371894	1.053502
0.007722	1.879757
0.423762	1.918193
0.356261	1.882622
0.001729	0.128683
0.247704	0.667789
0.274631	1.826710
0.031696	1.135634
0.465437	0.535157
0.202544	0.155874
0.058635	0.322706
0.385624	1.037191
0.339894	0.310578
0.054304	0.912325
0.494175	1.029050
0.391515	1.464277
0.020638	1.596949
0.336008	1.777599
0.378785	0.769078
0.415055	1.522057
0.224440	0.651036
0.047461	1.996284
0.119437	0.316632
0.282979	0.339496
0.212947	1.942095
0.123843	1.086330
0.066200	0.037866
0.030880	1.624377
0.087111	0.340736
0.134176	0.325145
0.342447	0.102763
0.447355	1.452338
0.424928	1.133456
0.307484	1.214853
0.475634	0.890157
0.184228	0.800296
0.385298	0.926756
0.199145	0.018940
0.310847	1.928497
0.089609	0.095176
0.467648	0.853807
0.295377	0.135392
0.222918	1.305027
0.439942	1.240117
0.411441	0.296471
0.391315	1.015550
0.099809	1.354683
0.116972	0.098946
0.122035	1.697824
0.328450	0.390673
0.146995	0.050710
0.297742	0.129175
0.244367	1.987548
0.037029	0.220854
0.479011	0.506552
0.079008	1.786636
0.340090	1.497537
0.480507	0.252032
0.200641	1.681798
0.373037	0.448327
0.494567	1.057411
0.365969	0.377503
0.103024	1.931765
0.119112	0.900233
0.407397	1.790249
0.322727	0.217570
0.460240	0.481875
0.086686	0.818425
0.117356	0.494861
0.259820	0.385467
0.250353	1.355310
0.043026	0.361772
0.213212	0.094132
0.153451	1.655410
0.443982	0.105954
0.025934	1.754198
0.290841	1.567615
0.032925	1.575459
0.374845	0.608151
0.118923	1.128968
0.099600	1.766598
0.336635	0.239359
0.062118	1.693284
0.264446	0.717895
0.047036	0.097063
0.275841	1.189559
0.363093	1.275465
0.387833	0.305220
0.342399	0.165135
0.490158	1.145526
0.067772	0.064368
0.224931	1.434453
0.407996	1.031425
0.252478	1.131362
0.409894	1.485604
0.065083	0.037976
0.313050	1.606869
0.069334	1.500674
0.325038	1.335119
0.054642	1.488299
0.358046	1.321931
0.169464	0.884556
0.149349	0.229188
0.297444	1.966994
0.098581	1.150406
0.278130	0.665412
0.303693	0.012244
0.024966	0.846756
0.260917	1.109778
0.494529	0.683245
0.148845	0.238448
0.180305	1.847583
0.461329	0.998555
0.337064	1.145470
0.083419	1.566827
0.158442	1.765857
0.222190	1.311625
0.162603	1.486155
0.385203	1.840188
0.363287	1.935137
0.247648	0.565669
0.150137	0.205366
0.144478	0.700415
0.263031	1.621582
0.452548	1.030240
0.076207	0.405575
0.317172	1.026047
0.063289	1.114005
0.006151	1.601416
0.064869	0.358277
0.292061	0.893243
0.031033	0.057001
0.051217	0.774545
0.385789	1.745682
0.153683	0.996305
0.420205	1.605326
0.390494	0.281368
0.452673	0.139888
0.245446	0.862815
0.440367	0.791976
0.473264	0.066296
0.299388	1.161743
0.273086	1.450708
0.068937	1.116946
0.263031	0.535223
0.368806	0.220366
0.357116	1.599356
0.069342	1.633335
0.093475	1.820523
0.344754	0.988634
0.204207	1.059836
0.148490	0.378803
0.335301	0.404653
0.129673	0.322987
0.316867	0.280160
0.278741	1.160523
0.086614	0.312513
0.080566	1.438800
0.440805	0.598014
0.138936	0.815346
0.283309	0.030969
0.258928	0.561702
0.407581	1.313079
0.048759	0.004226
0.283401	1.574054
0.248215	1.950430
0.158473	1.586821
0.082308	1.975094
0.497868	0.847923
0.074520	1.258941
0.282021	1.413044
0.104866	1.474540
0.431389	0.741729
0.228335	1.488779
0.334936	1.469085
0.076031	0.472979
0.375014	1.339837
0.258670	1.130379
0.163229	1.229718
0.283651	1.786518
0.200943	0.127465
0.434237	1.437662
0.428571	0.066181
0.353189	1.705760
0.228526	1.710838
0.241175	0.042188
0.280970	1.384164
0.379182	0.849439
0.031473	0.430067
0.084555	1.465636
0.474788	0.642343
0.484654	1.399206
0.495545	0.973297
0.132396	0.635095
0.050754	1.664190
0.105403	1.006787
0.447914	0.158561
0.111112	1.505941
0.056186	1.857206
0.302925	1.138847
0.392011	0.176401
0.295259	0.691925
0.390141	0.697763
0.385341	1.686459
0.281957	1.879583
0.288024	1.026982
0.130481	1.090711
0.106547	0.504106
0.016002	0.955773
0.284800	0.267023
0.154991	1.560814
0.318453	0.411618
0.429844	1.718260
0.479390	1.944117
0.393866	1.129261
0.270741	1.143509
0.326416	0.264000
0.458859	0.866228
0.240441	1.376799
0.138172	0.089592
0.314095	1.704783
0.279143	1.778308
0.198874	1.542762
0.070603	0.859503
0.124634	1.421614
0.281631	1.118498
0.245607	0.400336
0.382529	0.701802
0.029649	1.447676
0.161480	1.694061
0.144234	1.728884
0.209393	1.882599
0.498221	0.673005
0.187207	0.954645
0.012451	1.301513
0.261059	1.306185
0.251574	0.160811
0.271123	1.801791
0.425893	1.366906
0.165323	0.202107
0.197130	1.787819
0.330151	1.770948
0.047039	0.850721
0.118187	0.306750
0.074599	1.118669
0.000203	0.875334
0.211888	0.838381
0.189483	0.840436
0.377846	1.506758
0.448770	1.561190
0.202068	0.839319
0.216844	1.814568
0.250033	1.951868
0.404090	0.703703
0.329694	0.277651
0.226452	0.107295
0.016368	0.226415
0.469561	0.253625
0.269284	0.350992
0.140094	1.375533
0.367415	0.561186
0.062717	0.317215
0.349892	1.008798
0.289413	0.910953
0.128889	0.952733
0.118036	1.323828
0.448013	1.339518
0.284599	0.792182
0.322846	0.754754
0.373971	0.610160
0.258101	0.401694
0.179364	1.097876
0.157027	0.595697
0.337875	1.705244
0.236672	1.911876
0.270194	0.416351
0.118266	1.331644
0.183391	1.872630
0.085111	1.891217
0.195896	0.855999
0.210987	1.255726
0.044957	0.636001
0.148811	1.318223
0.357046	1.886630
0.018244	0.924067
0.124198	1.105384
0.331440	1.214245
0.050815	1.953869
0.452486	1.554760
0.414778	0.756631
0.366659	0.739891
0.293246	1.939698
0.017884	1.906548
0.453082	0.411977
0.449441	0.595911
0.316994	0.641713
0.462909	1.447803
0.319429	0.446881
0.191507	0.705897
0.083378	0.839005
0.407491	0.830301
0.486097	0.955724
0.011136	0.147648
0.227398	1.854488
0.425602	0.568708
0.152780	1.169044
0.327150	1.784101
0.277186	1.380134
0.422662	0.921071
0.448028	1.488414
0.379245	1.060087
0.032532	1.368619
0.126973	1.407841
0.453875	1.273917
0.028435	0.149011
0.028230	1.743702
0.244828	0.057310
0.174856	1.023857
0.051239	1.609020
0.219586	1.907365
0.044432	1.489464
0.269102	1.486326
0.318391	0.185152
0.216615	0.964215
0.276556	0.658570
0.113157	0.623205
0.429664	0.582755
0.497956	0.226547
0.497649	1.807324
0.375116	0.104335
0.489084	1.613386
0.462009	0.935646
0.417674	0.547462
0.489876	1.875653
0.039120	0.837849
0.445754	0.334209
0.081828	0.859427
0.455134	1.600879
0.261145	0.686994
0.141274	0.150802
0.336391	1.017722
0.193502	1.064222
0.400119	0.765831
0.322692	1.591075
0.143289	0.791234
0.423852	0.529489
0.101155	1.543446
0.366284	0.075316
0.022727	1.424640
0.487742	0.247390
0.065622	1.733986
0.145400	0.589802
0.148353	0.402134
0.047670	1.637993
0.272282	0.755776
0.447199	0.434692
0.443375	0.562802
0.374729	1.373976
0.332158	0.789683
0.241263	1.901787
0.395229	0.660460
0.107819	1.985537
0.050977	1.896412
0.015213	0.294814
0.330263	0.011821
0.135551	1.583540
0.436452	1.123803
0.043336	0.339220
0.381484	0.364024
0.494303	0.615064
0.279950	1.766008
0.262439	0.893298
0.082202	0.548671
0.066819	1.657442
0.334588	1.232325
0.389807	0.919271
0.473196	1.990505
0.226202	0.096692
0.471729	0.965660
0.097877	1.207969
0.244370	0.933711
0.197877	0.723287
0.014378	0.964852
0.265627	1.583451
0.332219	1.039721
0.049629	0.448676
0.201432	1.248272
0.335494	1.134538
0.449236	1.609249
0.197995	1.135297
0.210394	0.351209
0.013642	0.734360
0.085429	0.959375
0.207763	0.228631
0.481259	1.222559
0.359150	0.902516
0.039067	0.228109
0.406451	0.213783
0.298240	0.688311
0.449309	0.521837
0.432008	1.995749
0.242628	0.533760
0.311005	0.312488
0.417075	1.040964
0.480434	0.460278
0.044065	0.763311
0.202872	0.230828
0.374418	1.153202
0.297551	0.328724
0.345458	1.115238
0.387821	0.818434
0.004439	1.707552
0.261636	1.643557
0.480334	0.239503
0.082967	1.718570
0.190335	0.059900
0.428580	1.731853
0.148415	0.958340
0.011085	0.261959
0.499826	1.966078
0.180559	0.175564
0.182347	1.533725
0.101598	0.227061
0.171732	1.596595
0.138946	0.068761
0.177958	0.107067
0.221799	0.729587
0.453655	1.933737
0.093286	1.735955
0.043310	0.705013
0.363631	0.934580
0.191228	1.168843
0.166608	1.358574
0.031796	0.710774
0.405133	0.126486
0.169213	0.342770
0.075512	1.406241
0.469124	0.708441
0.408326	0.563422
0.076259	0.189087
0.158046	1.016868
0.074038	1.519377
0.436614	0.110773
0.363278	0.119600
0.461682	1.626354
0.206153	1.301252
0.140233	1.589526
0.117524	1.227367
0.237025	0.597277
0.484535	0.568632
0.180941	0.614993
0.227850	1.025812
0.005309	0.787897
0.433563	1.654536
0.337830	0.039289
0.460906	1.983501
0.264039	0.139777
0.375720	0.802613
0.062638	0.955992
0.230553	0.097278
0.145586	1.746825
0.349632	1.143279
0.334088	1.868624
0.092661	0.284450
0.116475	0.308787
0.213271	1.189664
0.230945	1.764484
0.053869	0.945014
0.138095	1.949730
0.149888	1.903700
0.497255	0.443174
