2.377988	2.311897	2.107281	1.698146	1.652653	1.647024	1.365686	1.362197	1.355092	1.347047	1.283323	1.300939	1.280077	1.230326	-0.354689	1.182397	1.179409	1.152611	1.096685	1.094163	1.076544	1.067504	1.061284	1.000624	0.945289	0.930090	0.894829	0.885041	0.870303	0.868665	0.863082	0.833725	0.788573	0.774454	0.694833	0.652889	0.652438	0.626240	0.617663	0.590516	0.588901	0.575731	0.553975	0.548957	0.527570	0.513936	0.473325	0.458046	0.440592	0.426663	0.425424	0.417705	0.400306	0.391850	0.381755	0.367607	0.357253	0.344625	0.287971	0.267089	0.264079	0.262982	0.261738	0.259219	0.251514	0.243114	0.232057	0.230918	0.217400	0.183185	0.182358	0.180212	0.175326	0.167933	0.154007	0.152210	1.190346	0.142937	0.140258	0.140180	0.131602	0.126478	0.126392	0.120436	0.116659	0.105183	0.090644	0.086109	0.081151	0.064127	0.058355	0.056295	0.039376	0.036836	0.036282	0.022970	0.019482	0.016777	0.011366	0.007029	
2.280609	2.212709	2.208210	2.017267	2.002405	1.732888	1.687800	1.659735	1.497071	1.494605	1.466849	1.388720	1.252773	1.180645	1.095597	1.088799	1.078603	1.052490	1.022407	1.018997	1.009918	0.978249	0.858791	0.852958	0.810331	0.783741	0.777122	0.756664	0.733881	0.675991	0.606856	0.600665	0.583111	0.578616	0.557040	0.546340	0.539915	0.532282	1.692718	0.506448	0.492304	0.436466	0.435960	0.391833	0.387026	0.386039	0.380782	0.372242	0.369728	0.363207	0.734124	0.346991	0.342420	0.339441	0.334264	0.323252	0.313490	-1.041461	0.295933	0.272076	0.264000	0.262184	1.156023	0.245387	0.237696	0.235674	0.228221	0.221947	0.219736	0.205913	0.199654	0.194701	0.194233	0.191149	0.183111	0.173480	0.166988	0.158746	0.153619	0.150285	0.149971	0.145978	0.139953	0.132394	0.132151	0.107532	0.104298	0.098932	0.074000	0.052169	0.042283	0.037859	0.476363	0.019935	0.017262	0.015856	0.014891	0.005050	0.001557	0.001392	
2.613952	2.364935	2.281835	1.835224	1.854220	1.786568	1.781045	1.765045	1.749912	1.699706	1.641983	1.539351	1.408161	1.347781	1.289403	1.285610	1.260133	1.202018	1.186914	1.079415	1.069705	1.068536	1.033123	0.996218	0.506193	0.909379	0.896914	0.889188	0.865317	0.850627	-1.174668	0.801607	0.771796	0.737703	0.719145	0.710304	0.248462	0.683596	0.670798	0.669547	0.659135	0.644834	0.641499	0.608130	0.576810	0.564796	0.551095	0.528094	0.505708	0.505697	0.473061	0.456644	0.448105	0.419519	0.413508	0.411646	0.393671	0.390512	0.379988	0.369684	0.364042	0.344770	0.335292	0.313963	0.300184	0.290951	0.277574	0.266502	0.257512	0.238867	0.235841	0.234680	0.233719	0.232008	0.230200	0.225922	0.224242	0.222833	0.216907	0.215105	1.547907	0.212669	0.209788	0.203000	0.201501	0.184738	0.152638	0.149026	0.146329	0.142134	0.108676	0.102694	0.083953	0.074012	0.070186	0.054066	0.053769	0.046940	0.045891	0.029827	
5.357616	2.910089	2.067808	2.027254	1.886816	1.789713	1.779548	1.750706	1.497388	1.488738	1.453785	1.395659	1.383694	1.214166	1.204586	1.165339	2.359255	1.122509	1.115200	1.050789	1.030199	0.984692	0.971294	0.884895	1.301917	0.845678	0.702307	0.834628	0.801765	0.796487	0.771282	0.761692	0.758719	0.703858	0.671468	0.669713	0.643281	0.613637	0.599560	0.597738	0.592641	0.551555	0.544519	0.529229	0.484166	0.473948	0.466138	0.454329	-1.237188	0.442938	0.418928	0.418233	0.416803	0.384364	0.913810	0.382663	0.379741	0.377218	0.375378	0.366684	0.354392	0.348436	0.340476	0.325960	0.319731	0.319052	0.310518	0.115925	-0.544293	0.303256	1.402156	0.245289	0.243733	0.236402	0.231044	0.230873	0.191163	0.170400	0.165612	0.151612	0.150928	0.149958	0.145699	0.121741	0.119720	0.118666	0.107682	0.107388	0.106981	0.086841	0.078227	0.076391	0.067964	0.058380	0.057065	0.054016	0.036092	0.025433	0.021030	0.019297	
5.794845	3.787607	3.964247	3.341905	3.067252	2.257219	2.100154	2.007291	1.950883	1.933109	1.930414	1.920377	1.917940	1.761070	1.715351	1.569197	0.017110	2.704903	1.405878	1.370026	1.364781	1.347280	1.333456	1.299753	1.242181	1.148518	1.132164	1.127969	1.481991	1.043036	1.041920	1.033765	0.991119	0.990723	0.938290	0.880225	0.853096	0.842431	0.814487	0.800961	0.796910	0.677659	0.655085	0.650280	0.636059	0.629634	0.612892	0.611203	0.580356	0.566485	0.553000	0.544987	0.529627	0.499197	0.496902	0.446408	0.436345	0.411813	0.384516	0.379440	0.352450	0.332444	0.314687	0.187395	0.307643	0.289460	0.270623	0.269062	0.263351	0.261827	0.259984	0.259796	0.259232	0.223673	2.170063	0.204326	0.168302	0.161355	0.152370	0.141598	0.126971	0.121930	0.119053	0.106522	0.105549	0.098967	0.098309	0.096709	0.095190	0.082604	0.074684	0.061898	0.056252	0.055570	0.052486	0.029459	0.028833	0.022810	0.021170	0.013378	
4.872770	3.457994	3.150987	2.728576	2.588878	2.506415	2.240217	2.149475	2.097465	2.040723	1.992178	1.854287	1.853816	1.831773	1.798978	1.746631	1.697218	1.583020	1.573921	1.451873	1.449610	1.327103	1.317529	1.188875	1.179535	1.149429	1.119122	1.105276	1.080266	1.023966	1.016914	0.982257	0.932490	2.836574	0.916169	0.898340	0.851692	0.841694	0.803803	0.800658	0.769931	0.732952	0.731243	0.710682	0.707439	0.692436	0.653480	0.645089	0.577108	0.569610	0.561579	0.558502	0.552045	0.545971	1.889631	0.495669	0.483706	0.465462	0.431285	0.429981	0.398287	0.395901	0.391607	0.362451	0.358181	0.333742	0.300117	0.282976	0.278543	0.264979	0.261029	0.255199	0.253548	0.239663	0.239251	0.217790	0.181699	0.171006	0.161344	0.149641	0.137317	0.127021	0.090864	0.090748	0.075363	0.075238	0.073620	0.072682	0.068530	0.059370	0.046357	0.043334	0.042982	0.032889	0.032349	0.022599	0.020530	0.012947	0.011179	0.010696	
4.224762	3.849034	3.225558	2.534482	2.497676	2.361710	2.334666	2.303756	2.161523	2.103306	2.059006	2.035451	1.965561	1.907964	0.663895	1.800626	1.776689	1.580758	1.553009	1.545879	1.545105	1.520463	1.400129	1.383734	1.291097	1.289931	1.250944	1.242171	1.234256	1.188675	1.179979	1.156536	1.067280	1.059004	1.021510	2.822299	0.985130	0.983534	0.958714	0.876230	0.856607	0.846404	0.792205	0.790976	0.783265	0.727163	0.719838	0.719717	0.714289	0.680595	0.679388	0.645129	1.250270	3.173256	0.570615	0.556953	0.544604	-1.944742	0.526749	0.510895	-0.731074	0.432202	0.416928	-0.097990	0.375309	0.372648	0.366125	0.334634	0.311047	0.302507	0.292787	0.267475	0.235602	0.187155	0.180756	0.171335	0.168346	0.166510	0.158878	0.158331	0.156061	0.150270	0.139949	0.131837	0.111355	0.096017	0.089784	0.086695	0.067077	0.057751	0.057205	0.055379	0.054586	0.050227	0.043483	0.029591	0.023517	0.020434	0.003467	0.001175	
5.848341	4.999758	3.583369	3.534378	3.255719	3.247128	3.016536	2.864212	2.832759	2.420394	2.381575	2.312799	2.024193	1.986635	1.755208	1.742298	1.679031	1.675511	1.628248	1.597377	1.570001	1.479660	1.479112	1.476901	0.631888	1.421803	1.397789	1.256443	1.252531	1.250636	1.235818	1.218433	1.192073	1.160839	1.126704	1.028343	1.016288	0.967598	0.964546	0.918760	0.909880	0.901020	0.882154	0.831222	0.791483	0.772740	0.751258	0.750389	0.732800	0.711501	0.706866	0.670795	0.682901	0.677057	0.668267	0.667300	0.650580	0.639709	0.632619	0.618432	0.616826	0.606235	0.604708	0.589375	0.516581	0.511286	0.479458	0.466403	0.431141	0.423221	0.405170	0.400334	0.375222	0.368948	0.367439	0.363758	0.360556	0.355557	0.345802	0.343535	0.326663	-0.345163	0.316882	0.301324	0.272884	0.233192	-0.148257	0.225901	0.187155	0.159836	0.140174	0.137596	0.102976	0.095780	0.087015	0.064785	0.051637	0.050486	0.034028	0.023499	
4.669663	4.185887	3.649500	2.894478	2.741471	2.598756	2.543663	2.188317	2.118450	2.060489	1.975134	1.852317	1.794586	1.740706	1.738053	1.716501	1.674772	1.565427	1.553075	1.541171	1.465517	1.423103	1.262819	1.224746	1.194846	1.185034	1.181445	1.180030	1.137685	0.993747	0.980445	0.975717	0.933281	0.929332	0.891916	0.777797	0.738259	0.723861	0.955049	0.660507	0.649252	0.625937	0.613613	0.593250	0.576779	0.563010	0.556071	0.554637	0.548480	0.528105	0.514591	0.511518	0.484490	0.479954	0.454287	0.446033	0.621528	0.430595	0.421229	0.414064	0.414049	0.401255	-0.589200	0.379855	0.379177	0.375853	0.367114	0.364263	-0.276541	0.334245	0.332898	0.323995	0.321962	0.318717	0.309056	0.082108	0.285780	0.279464	0.270537	0.262261	0.259652	0.256442	0.236024	0.228632	0.226791	0.213982	0.205692	0.188049	0.186679	0.153934	0.150316	0.148847	0.100916	0.094746	0.079428	-1.949606	0.026292	0.019165	0.007967	0.002928	
4.461528	3.741230	3.021183	2.983384	2.977525	2.801520	2.554380	2.552524	2.421158	2.140448	2.096068	4.566674	2.061719	2.017029	2.007999	1.971095	1.781169	1.757937	1.719961	1.667517	1.640008	1.604249	1.571440	1.565622	1.511704	1.484001	1.426321	1.354392	1.302166	1.275605	1.263666	1.230682	1.419651	1.128127	1.019622	0.997071	0.972644	0.960361	0.927589	0.891343	0.885072	0.163731	0.815907	0.774749	0.746250	0.732452	0.056629	0.718493	0.081326	0.621398	0.607426	0.564790	0.552037	0.540294	0.530490	0.489036	0.482958	0.441987	0.436729	0.436338	0.412321	0.400196	0.399057	0.349256	0.339370	0.329735	0.325680	0.311781	0.297390	0.285665	0.277075	0.270218	0.262462	0.256489	0.236961	0.235970	0.219281	0.218484	-0.666444	-0.871125	0.175203	0.159821	0.159808	0.157652	0.134039	0.122007	0.240116	-0.751818	0.106697	0.100987	0.100082	0.095125	0.091864	0.091143	0.082283	0.060164	0.053718	0.041064	0.006111	0.003608	
4.227218	3.767491	3.587471	3.230984	2.857359	2.715165	2.636338	2.516706	2.450990	2.390432	2.387099	2.366666	2.106813	2.050280	1.941470	1.778304	1.760846	1.759257	1.751520	1.746217	1.600602	1.586051	1.461135	1.435672	1.382266	1.356023	1.351445	1.292013	1.283328	1.275051	1.259638	1.245535	1.193417	1.139640	1.131020	1.126042	1.119341	1.080983	1.074458	1.050040	0.994994	0.987024	0.983181	0.925863	0.897662	0.852575	0.754043	0.747641	0.745017	0.679438	0.677475	0.659992	0.654064	0.650544	0.613999	0.600013	0.515154	0.497647	0.491781	0.486058	0.480873	0.463616	0.419962	0.415381	0.408983	0.407128	0.404116	0.401531	0.392959	0.388921	0.365568	0.354103	0.349650	0.336984	0.334498	0.300677	0.292715	0.287447	0.239691	0.238271	0.235293	0.216707	0.216621	0.211765	0.200122	0.190160	0.184705	0.183519	0.157446	0.148881	0.098231	0.081672	0.079800	0.077818	0.071788	0.262568	0.054037	0.030735	0.025779	0.016528	
4.833569	4.789425	4.780769	3.288275	3.033417	2.796016	2.764391	2.743859	2.693989	2.506205	2.437208	2.350562	2.306339	2.271073	2.249625	2.185028	1.932125	1.923751	1.911320	1.903509	1.902125	1.844923	1.807295	1.670102	1.578908	1.555505	1.523200	1.447213	1.339039	1.335796	1.298391	1.264750	1.238536	1.228168	1.203275	1.150322	1.100750	1.066457	1.012933	1.008235	0.999138	0.970952	0.966585	0.891085	0.887534	-0.327739	0.811477	0.734613	0.713920	0.673366	0.641670	0.639180	0.604450	0.582092	0.581659	0.558856	0.551881	0.551484	0.551152	0.518784	0.504745	0.495856	0.486246	0.478086	2.070426	0.443785	0.400753	0.381746	0.380148	0.343659	0.341741	0.337498	0.328902	0.319520	0.293545	0.279309	0.261845	0.255953	0.255514	0.249148	0.876111	0.229244	0.219313	0.203768	0.202669	0.195392	0.181220	0.177606	0.153505	0.137522	0.122824	0.114057	0.110843	0.053971	0.043579	0.227340	0.037061	0.029440	0.021980	0.004052	
4.632804	4.618679	4.372649	3.905449	2.406782	3.758347	3.641549	3.569584	4.903612	3.263049	2.594064	2.364271	2.346229	2.229556	2.122096	2.060830	2.020513	1.990717	1.984927	1.949030	1.887115	1.862539	1.810577	1.655681	1.618589	1.606797	1.601024	1.557063	1.703943	1.428864	-0.250527	1.354082	1.282964	1.265389	1.250104	1.209899	1.156283	1.113799	1.099990	1.099139	1.053733	1.016087	0.995737	0.975966	0.873929	0.848801	0.840238	0.832545	0.824868	0.797204	0.785682	0.766576	0.755301	0.669362	0.653474	0.640926	0.621851	0.616755	0.571750	0.563043	0.555165	0.540741	0.540049	0.505870	0.477724	0.466429	0.459357	0.446670	0.432466	0.423316	0.410129	0.409922	0.409113	0.391066	1.486783	0.356581	0.313915	0.311701	0.287019	0.275450	0.259626	0.242744	0.230134	0.208641	0.193505	0.184663	0.183799	0.176577	0.173406	0.149728	0.145095	0.125544	0.122519	0.101514	-1.026658	0.085039	0.081168	0.051228	0.050667	0.031828	
5.858555	5.585311	4.913574	4.508062	4.914029	4.332921	4.217927	3.560241	2.879213	2.645330	2.759905	2.447851	2.381822	2.371014	2.365109	2.314896	2.265654	2.214036	2.162957	2.149303	1.965398	1.847570	1.844102	1.808208	1.707927	1.633547	1.616992	1.605617	1.574544	1.541376	2.190985	1.511420	1.481363	1.432684	1.427584	1.368968	-0.452308	1.236510	1.230976	1.213069	1.213011	1.162239	1.145822	1.060303	0.996280	0.980402	0.962090	0.890321	0.889974	0.872655	0.833693	0.822539	0.782095	0.664840	0.648114	0.648046	0.618134	0.611851	0.560011	0.541247	0.538364	0.507909	0.505614	0.503192	0.476396	0.449402	-1.807565	0.423006	2.430880	0.394584	0.392220	0.363347	0.316120	0.297851	0.293587	0.272911	0.235232	0.230684	0.227262	0.225912	0.214198	0.210014	0.204105	0.184433	0.180783	0.156878	0.139341	0.131023	0.127494	0.118339	0.108466	0.106043	0.104327	0.536734	0.051673	0.038116	0.030613	0.021278	0.016935	0.005556	
7.027955	6.431901	4.346671	3.983705	1.754247	2.869137	2.607952	2.283734	2.270740	2.242571	2.181541	2.138012	2.082729	2.068224	2.063918	2.046984	2.003400	1.936262	1.936107	1.905577	1.775370	1.757786	1.689297	1.663745	1.624544	1.572940	1.569697	1.552248	1.512940	1.454641	1.376811	1.333259	1.300852	1.299559	1.155360	1.130436	1.128453	1.094711	0.979313	0.963510	0.962886	0.961208	0.942614	0.929070	0.912027	0.902458	0.901851	0.880704	0.880602	0.874781	0.872685	0.867506	0.808353	0.777280	0.757031	0.739449	0.728163	0.727835	0.720938	0.719930	0.661518	0.636103	0.604264	0.589436	0.585289	0.542457	0.533157	0.530900	0.506114	0.505149	0.474524	0.470547	0.439248	0.435441	0.426944	0.409021	0.404792	0.331559	0.323766	0.309736	0.287897	0.253666	0.259338	0.211478	0.204076	0.181541	0.167628	0.167215	0.164910	0.155891	0.151190	0.144547	0.141275	0.122309	0.117679	0.091158	0.073649	0.059132	0.044581	0.011721	
6.594540	5.979277	5.739371	3.835337	3.603798	2.970734	2.605801	2.593982	2.593867	2.538530	2.505139	2.478183	2.925660	2.387540	2.202743	2.172763	2.075303	1.922479	1.791867	1.751100	1.762450	1.683393	1.672514	1.655047	1.583062	1.568223	1.549807	1.458919	1.406794	1.402936	1.371805	1.059379	1.358781	1.348589	1.230925	1.184294	1.088290	0.998445	0.980696	0.945829	0.945022	0.936619	0.916982	0.886321	0.855372	0.853351	0.770592	0.757901	0.729842	0.719365	0.697753	0.691217	0.192586	0.673663	0.662730	0.655571	0.623991	-0.170299	0.599407	0.577572	0.574880	0.547832	1.674462	0.498831	0.494410	0.489243	0.487379	0.480859	0.474757	0.461185	0.452376	0.434720	0.399002	0.389915	0.382489	0.378664	0.338920	0.304935	0.303666	0.275224	0.275011	0.270338	0.266660	0.260707	0.244523	0.240106	0.232517	0.212043	0.206740	0.174539	0.165807	0.150026	0.142860	0.124665	0.118500	0.083209	0.073839	0.070154	0.023749	0.017391	
5.318824	5.075062	4.997942	3.990924	3.723148	3.596167	3.338887	3.247591	3.136231	2.986946	2.957766	2.925782	2.868161	2.614719	2.518230	2.419003	2.336353	2.294200	2.292889	2.119130	2.052994	2.040351	2.018489	2.002275	1.967031	1.839856	1.768350	1.695374	1.633301	1.574007	1.548322	1.411315	1.369233	1.367076	1.360703	1.343179	1.313763	1.311798	1.297161	1.291383	1.133241	1.116081	1.090223	1.082160	1.081317	1.066192	1.043916	1.038985	1.031813	1.022708	1.006911	0.999981	0.997247	0.949439	0.946602	0.927738	0.910536	0.872750	0.826431	0.793666	0.767587	0.764416	0.743141	0.702656	0.693682	0.670971	0.589921	0.588771	0.580850	0.556333	-0.148926	0.497534	0.492205	0.460148	0.422227	0.418556	-1.157601	0.363131	0.335417	0.331934	0.321643	0.312861	0.279210	0.276122	0.272042	0.270874	0.269551	0.250778	0.214749	0.161370	0.152842	0.146543	0.138125	0.094510	0.092207	0.067135	0.064236	0.023174	0.020033	0.011037	
